https://www.idee.paris.fr,None,None,255,0,None,1
https://www.allinnet.info,None,1,73,0,0,1
https://www.fusione.enea.it,None,None,321,0,None,1
https://www.andys-arcade.net,0.0,0,245,0,0,1
https://www.claudiax.net,None,None,None,0,None,1
https://www.ngo-realm.org,None,None,None,0,None,1
https://www.classicmotorcycles.org.uk,None,1,105,0,0,1
https://www.believersportal.com,99.11764705882354,1,124,0,0,1
https://www.buddhaartgallery.com,None,None,68,0,None,1
https://www.gurujoshproject.com,None,None,179,0,None,1
https://www.dharmaarts.ning.com,None,None,226,0,None,1
https://www.wildturkeyzone.com,0.0,0,263,0,1,1
https://www.ybmallinall.com,13.333333333333334,0,228,0,0,1
https://www.teeswildlife.org,20.833333333333336,0,190,0,55,1
https://www.tmmifoundation.org,None,None,209,0,None,1
https://www.enjoymountainhome.com,90.36697247706422,1,244,0,None,1
https://www.bjorn.is,0.0,0,78,0,0,1
https://www.eh4-marenostrum.net,None,None,19,0,None,1
https://www.uerj.net,None,None,12,0,None,1
https://www.www2.usa-gymnastics.org,None,None,320,0,None,1
https://www.theswi.org.uk,15.625,0,92,0,None,1
https://www.minuto.com.co,None,None,27,0,None,1
https://www.eweiqi.com,None,None,238,0,None,1
https://www.guitarbench.com,None,0,172,0,0,1
https://www.cars.ign.com,None,None,291,0,None,1
https://www.sapnamagazine.com,None,None,224,0,0,1
https://www.strife.com,None,None,314,0,None,1
https://www.tylerc.com,76.47058823529412,1,155,0,0,1
https://www.aogusma.org,None,None,280,0,None,1
https://www.kallistogaiapress.org,30.37974683544304,0,95,0,53,1
https://www.warroom.org,None,1,93,1,0,1
https://www.victorianchurches.blogspot.co.uk,None,None,None,0,None,1
https://www.cashbackworld.com,79.63800904977376,1,191,0,0,1
https://www.facebook.us8.list-manage.com,None,None,198,0,None,1
https://www.newmaterials.com,None,0,295,0,0,1
https://www.sitemeer.com,None,None,122,1,None,1
https://www.projectosyo.wixsite.com,None,None,None,0,None,1
https://www.e-evidence.info,None,None,91,0,None,1
https://www.springcloud.io,6.382978723404255,0,51,0,33,1
https://www.benettonbasket.it,None,None,270,0,None,1
https://www.course.shufe.edu.cn,None,None,None,0,None,1
https://www.dixonusa.com,98.0,1,291,0,0,1
https://www.claudiolarini.altervista.org,None,None,None,0,None,1
https://www.digital.sl.nsw.gov.au,None,None,None,0,None,1
https://www.gallagherseals.com,2.4271844660194173,0,291,0,None,1
https://www.garyauerbach.com,None,None,254,0,None,1
https://www.indiebandsblog.com,None,None,161,0,None,1
https://www.grass.fbk.eu,None,None,None,0,None,1
https://www.kirjakauppaliitto.fi,90.9090909090909,1,275,0,0,1
https://www.somervillenj.org,None,0,237,0,0,1
https://www.ethicalhack3r.co.uk,None,None,167,0,None,1
https://www.croxleyraillink.com,None,None,155,0,None,1
